skill_path,skill_name,is_malicious,source,note
poisonedskills__ddipe__V611,V611,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V612,V612,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V613,V613,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V614,V614,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V615,V615,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V616,V616,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V617,V617,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V618,V618,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V619,V619,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V62,V62,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V620,V620,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V621,V621,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V622,V622,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V623,V623,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V624,V624,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V625,V625,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V626,V626,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V627,V627,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V628,V628,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V629,V629,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V63,V63,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V630,V630,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V631,V631,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V632,V632,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V633,V633,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V634,V634,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V635,V635,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V636,V636,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V637,V637,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V638,V638,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V639,V639,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V64,V64,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V640,V640,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V641,V641,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V642,V642,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V643,V643,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V644,V644,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V645,V645,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V646,V646,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V647,V647,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V648,V648,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V649,V649,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V65,V65,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V650,V650,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V651,V651,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V652,V652,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V653,V653,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V654,V654,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V655,V655,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
